h3,District,DS,GN,population_2020,schools,gas_stations,pharmacies,banks,supermarkets,poi_count,population_2020_score,bank_user_cx_score,beauty_cx_score,clothing_outlet_score,eat_out_seeker_cx_score,health_fitness_conscious_cx_score,insurance_cx_score,interest_in_property_cx_score,interest_in_vehicle_cx_score,interest_in_movie_cx_score,interest_in_music_cx_score,online_shopper_cx_score,overseas_travellers_cx_score,post_arpu_derived_score,prepaid_arpu_derived_score,selfcare_score,smart_phone_user_cx_score,social_media_cx_score,supermarket_cx_score,poi_count_score,cx_during_daytime_score,score,norm_score,rank
88611c81ddfffff,Gampaha,Dompe,Anuragoda South,344.6973474,0,0,0,0,0,0,0.037498704,0.036937835,0.015942029,0.008626843,0.011201502,0.020070838,0.041285337,0.021643287,0.034968317,0.020299501,0.023752563,0.028568492,0.012866333,0.064168061,0.464551386,0.02651137,0.038970545,0.039307494,0.014874442,0,0.05787938,0.581092593,0.188889171,1
88611c82a9fffff,Colombo,Hanwella,Salawa,1177.74105,0,1,0,0,0,1,0.046980574,0.021581037,0.009802777,0.00449933,0.004757185,0.021499128,0.021323646,0.01587202,0.024828487,0.011580595,0.021554086,0.02173913,0.011972184,0.046752967,0.414357422,0.017187793,0.034643259,0.036406088,0.009391164,0.022222222,0.015028749,0.539704349,0.159263772,1
88611c1537fffff,Gampaha,Divulapitiya,Ambalayaya,1143.602613,0,0,0,0,0,0,0.124409474,0.038825215,0.010724638,0.019146625,0.012803504,0.014049587,0.040654871,0.009118236,0.029781741,0.016672213,0.028955913,0.025187545,0.013747915,0,0.853956393,0.018236273,0.036980475,0.036559852,0.019949252,0,0.057655331,0.998315119,0.32451096,2
88611c153dfffff,Gampaha,Divulapitiya,Kongodamulla East,893.1343096,0,0,1,0,0,1,0.097161696,0.081070138,0.032753623,0.042979054,0.032227785,0.021251476,0.08887533,0.014028056,0.076038489,0.038602329,0.07228298,0.065255369,0.038598999,0.107194303,0.515284671,0.045812535,0.093628217,0.090697303,0.042085922,0.028571429,0.057641094,0.79029802,0.256893204,2
88611c131bfffff,Gampaha,Mirigama,Elhena,1418.424654,0,0,1,0,1,2,0.154306629,0.038339355,0.011014493,0.005740884,0.016770964,0.023612751,0.036811064,0.026052104,0.040131425,0.02063228,0.029477102,0.024663447,0.011937098,0.15636715,0.496849384,0.023072657,0.051393642,0.047095905,0.01198705,0.057142857,0.05762948,0.876653071,0.28496366,2
88611c172bfffff,Gampaha,Divulapitiya,Aluthepola East,716.2710951,0,0,0,0,0,0,0.077921219,0.052105394,0.01884058,0.010240497,0.018335419,0.018890201,0.037217816,0.036172345,0.033560197,0.028618968,0.053144224,0.043161032,0.020252561,0.053333214,0.476975408,0.037160288,0.058515163,0.058584382,0.031936302,0,0.057577776,0.640166144,0.208091539,2
88611c9583fffff,Colombo,Homagama,Panaluwa,807.5057836,0,0,0,0,0,0,0.032211737,0.005522462,0.012556891,0.007208501,0.001892062,0.014933178,0.005449376,0.027979925,0.007296091,0.012665623,0.003982026,0.004101723,0.008717471,0.052031412,0.393538363,0.003594832,0.005959937,0.006593739,0.003207444,0,0.014936553,0.480988957,0.141937184,1
88611c80c5fffff,Gampaha,Dompe,Nikawala,543.3825109,0,0,0,0,0,0,0.059113132,0.029307338,0.016347826,0.009154383,0.008698373,0.023966942,0.027659142,0.013627255,0.030743957,0.019301165,0.026657553,0.029904429,0.015725518,0.102336068,0.556571683,0.028397116,0.041740025,0.042527922,0.015924403,0,0.057476992,0.733945286,0.23857526,2
88611c8521fffff,Gampaha,Mahara,Ahugammana,931.6123105,1,0,0,0,0,1,0.101347615,0.021022798,0.013913043,0.009992242,0.008823529,0.023730815,0.029896278,0.031963928,0.019009622,0.030049917,0.019138756,0.019833522,0.021443888,0.117868103,0.564612725,0.018413755,0.023362545,0.024621428,0.009712136,0.028571429,0.057469873,0.822112007,0.267234615,2
88611c8e23fffff,Gampaha,Mahara,Buthpitiya South,980.2211056,0,0,0,0,0,0,0.106635636,0.002958764,0.004434783,0.003894492,0.006858573,0.003896104,0.012466951,0.011923848,0.010467027,0.008186356,0.011953178,0.010934128,0.003669288,0.043858315,0.399687727,0.010615641,0.002354058,0.002421031,0.008749672,0,0.057430908,0.558931349,0.181685467,1
88611c80c3fffff,Gampaha,Dompe,Giridara,881.7895728,0,0,0,0,0,0,0.095927532,0.044038869,0.023188406,0.009154383,0.015707134,0.016528926,0.059385804,0.017034068,0.069232575,0.041264559,0.048701299,0.046449491,0.03645461,0.13062656,0.579111136,0.043483084,0.06450911,0.066852431,0.026686499,0,0.057378456,0.832351728,0.270563125,2
88611c150dfffff,Gampaha,Divulapitiya,Ihala Madampella West,824.9263044,0,0,0,0,0,0,0.089741529,0.017005108,0.014782609,0.013638479,0.004505632,0.013695396,0.016270083,0.010420842,0.022623797,0.020199667,0.015464798,0.013051074,0.014986895,0.042149433,0.460514136,0.009317804,0.020830448,0.021058402,0.006649751,0,0.05736834,0.599054849,0.194727958,1
88610224d9fffff,Kalutara,Mathugama,Sandasirigama,890.5702338,0,0,0,0,0,0,0.090563971,0.023819114,0.029142186,0.014177155,0.008858131,0.006380997,0.033814344,0.011328976,0.032786885,0.02533532,0.019675263,0.01659141,0.022460866,0.138730247,0.425346828,0.014729621,0.024615603,0.024442963,0.016957907,0,0.064345953,0.671598952,0.210929311,2
8861034b57fffff,Kalutara,Horana,Kumbuka North,1485.173417,0,0,0,0,0,0,0.151030427,0.031150138,0.043243243,0.022322489,0.017439446,0.014671635,0.037691148,0.047603486,0.036885246,0.030799801,0.025405922,0.026462249,0.023662177,0.20723593,0.464635892,0.023103309,0.032720308,0.032785892,0.024619093,0,0.064297195,0.847521342,0.266181316,2
8861035849fffff,Kalutara,Madurawala,Warakagoda North,600.6874828,3,0,0,0,0,3,0.061085181,0.014420366,0.009811986,0.012609831,0.005605536,0.020959478,0.015507215,0.006971678,0.021938284,0.028017884,0.020725883,0.019426651,0.016053877,0.044067092,0.45825722,0.013922518,0.021778069,0.02234208,0.006283894,0.090909091,0.064260207,0.660602478,0.207475645,2
88610225a3fffff,Kalutara,Bulathsinhala,Demodarawatta,526.7313915,0,0,0,0,0,0,0.05356443,0.024624721,0.024676851,0.008549038,0.006712803,0.017000466,0.03316821,0.013071895,0.025313404,0.034277198,0.026838586,0.027092303,0.014925373,0.202204048,0.465534436,0.021589992,0.03091138,0.031452639,0.00929672,0,0.064249278,0.730599634,0.229459675,2
8861034b27fffff,Colombo,Homagama,Kithulavila,976.8854932,1,0,0,0,0,1,0.038968363,0.051576073,0.032559225,0.019146085,0.019299036,0.07030796,0.046201232,0.045796738,0.064902537,0.027856025,0.053592957,0.045939295,0.024016058,0.069989601,0.445008366,0.040254634,0.072221472,0.075925285,0.035397463,0.022222222,0.014843578,0.611586015,0.180475654,1
88611c146dfffff,Gampaha,Minuwangoda,Boragodawatta North,879.8294063,0,0,0,0,0,0,0.095714291,0.102622399,0.02115942,0.025135764,0.04261577,0.054309327,0.100467765,0.046092184,0.055151373,0.049916805,0.065789474,0.057342514,0.030259709,0.150784207,0.428472648,0.056683306,0.083618524,0.081287258,0.062647651,0,0.057023276,0.737618797,0.239769367,2
88611c1405fffff,Gampaha,Katana,Walpola,1032.342884,0,0,0,0,0,0,0.112305825,0.121029027,0.030724638,0.047168348,0.056320401,0.044155844,0.118568233,0.063527054,0.079089416,0.054908486,0.098684211,0.097009557,0.06671432,0.091331228,0.488964479,0.08718802,0.124488141,0.1236553,0.066235016,0,0.056992928,0.758836548,0.24666638,2
88611c8e25fffff,Gampaha,Mahara,Malwathuhiripitiya,1738.559692,0,1,0,0,1,2,0.189133265,0.002585026,0.006405797,0.00454616,0.012434293,0.005548996,0.017978442,0.011122244,0.016451537,0.014442596,0.016891661,0.016884185,0.009745056,0.224319802,0.651692411,0.016239601,0.004253131,0.004111185,0.014296964,0.057142857,0.056974944,1.136585299,0.369456877,2
8861034151fffff,Kalutara,Kalutara,Nugagoda,1441.271066,0,0,0,0,0,0,0.146565904,0.059185263,0.035840188,0.030871527,0.039307958,0.007685142,0.068920956,0.043572985,0.046769527,0.057625435,0.06408787,0.052504463,0.036039316,0.191377876,0.495403604,0.038539144,0.061219785,0.065026362,0.05207885,0,0.063819288,0.885426234,0.278086118,2
88611c9669fffff,Kalutara,Ingiriya,Maha Ingiriya,1432.703028,0,0,0,0,0,0,0.145694602,0.024705282,0.028025852,0.01377345,0.008581315,0.027247322,0.027353005,0.031154684,0.039778206,0.053452558,0.020152818,0.020371732,0.030615217,0.055295259,0.385090101,0.012610977,0.022629329,0.024281357,0.013170354,0,0.063798692,0.599250316,0.18820675,1
88611c8d03fffff,Gampaha,Attanagalla,Thiriwanegama North,910.4858448,0,0,1,1,1,3,0.099049323,0.151924754,0.082608696,0.028394104,0.102690864,0.031877214,0.141549725,0.104208417,0.15113823,0.081530782,0.070830485,0.088891173,0.046461758,0.079020122,0.447465566,0.08807543,0.118434848,0.112121143,0.096771371,0.085714286,0.056812715,0.808020668,0.262654104,2
88610359d3fffff,Kalutara,Millaniya,Kennanthudawa,1140.239435,0,0,0,0,0,0,0.115953361,0.038158919,0.016980024,0.026597008,0.01799308,0.049604099,0.038121904,0.027342048,0.045805207,0.03030303,0.035721108,0.03223774,0.018565708,0.128514001,0.440641817,0.023103309,0.042988632,0.044461952,0.015150211,0,0.06369151,0.700259389,0.219930704,2
88611c8f61fffff,Gampaha,Attanagalla,Paranagama East,1546.09885,2,0,0,0,0,2,0.168195964,0.043104522,0.016434783,0.0078045,0.018710889,0.029161747,0.038234696,0.013727455,0.022999296,0.025956739,0.023923445,0.023635803,0.019061234,0.152725711,0.422539452,0.025956739,0.036675832,0.037777219,0.015574416,0.057142857,0.056735909,0.816178401,0.265305845,2
88611c8283fffff,Colombo,Hanwella,Suduwella,1524.629605,0,0,0,0,0,0,0.060818101,0.00472822,0.005029758,0.003096879,0.001387512,0.00848344,0.004659611,0.010602258,0.007078297,0.006666667,0.006575823,0.005145798,0.005118646,0.109334098,0.501075612,0.004605879,0.007310376,0.007620633,0.002282775,0,0.014731229,0.673510585,0.198749253,1
88611c8037fffff,Gampaha,Dompe,Meniklanda,1630.758823,1,0,0,0,0,1,0.177405897,0.044381463,0.015449275,0.009107836,0.013204005,0.022432113,0.043319097,0.02004008,0.046702652,0.019301165,0.032040328,0.031959716,0.01977603,0.099320921,0.455751966,0.024514698,0.04820874,0.04842062,0.020036749,0.028571429,0.056572182,0.78108696,0.253899069,2
8861035b4dfffff,Kalutara,Bulathsinhala,Pahala Welgama,178.8469498,0,0,0,0,0,0,0.018187325,0.013050834,0.012338425,0.006031821,0.005446367,0.015603167,0.018953263,0.010566449,0.01497107,0.02414307,0.013849093,0.010920928,0.008518384,0.072040477,0.403465811,0.006961259,0.015641903,0.016302042,0.005250925,0,0.06327497,0.498944538,0.156703681,1
88611c165bfffff,Gampaha,Gampaha,Makevita North,2953.831103,0,0,0,0,0,0,0.321339396,0.078609692,0.034782609,0.026687355,0.049374218,0.042502952,0.094366484,0.067134269,0.062191974,0.043926789,0.06245728,0.06032268,0.04431737,0.229034884,0.511180505,0.062007765,0.079503867,0.077769911,0.060460233,0,0.056367991,1.122015018,0.364720682,2
88610224e9fffff,Kalutara,Agalawatta,Kekulandala North,1449.459799,4,2,3,4,0,13,0.147398634,0.057090684,0.038190364,0.027309428,0.022906574,0.014671635,0.071936248,0.019607843,0.100530376,0.080973671,0.047373448,0.056074766,0.038951584,0.11060438,0.446625525,0.044188862,0.072339369,0.070217967,0.035637428,0.393939394,0.063032024,1.13420536,0.356220263,2
88611c81c3fffff,Gampaha,Dompe,Walpola,974.7529694,0,0,0,0,0,0,0.106040772,0.065871434,0.023478261,0.01458495,0.02290363,0.037780401,0.066707342,0.042084168,0.053977939,0.043926789,0.056220096,0.06433049,0.030021444,0.064177008,0.540601126,0.059678314,0.090740045,0.090514583,0.026599003,0,0.056022552,0.737417909,0.239704066,2
88611c1617fffff,Gampaha,Katana,Lansiyawadiya,911.4579186,0,0,0,0,0,0,0.099155072,0.028591005,0.023942029,0.011947246,0.016332916,0.020543093,0.025015253,0.059118236,0.022060549,0.039267887,0.015892003,0.018394821,0.037407672,0.112159901,0.504801204,0.019301165,0.027101343,0.026151703,0.019424272,0,0.055977967,0.73554045,0.239093782,2
8861022413fffff,Kalutara,Agalawatta,Dapiligoda,678.7562279,2,0,0,0,1,3,0.069024157,0.005424421,0.029612221,0.016480646,0.01716263,0.009478342,0.057699763,0.01372549,0.072902604,0.052608048,0.008118434,0.005775491,0.029377503,0,0.534929647,0.008474576,0.008441662,0.008686342,0.026082465,0.090909091,0.062757553,0.72094536,0.226427554,2
88611c1751fffff,Gampaha,Minuwangoda,Kalawana,832.5843167,1,0,0,0,0,1,0.090574624,0.062445496,0.02,0.015205586,0.03416771,0.027154664,0.071995119,0.044088176,0.044121098,0.039933444,0.037423103,0.04264721,0.024303074,0.12879242,0.436803658,0.042817526,0.057308461,0.055432474,0.053285502,0.028571429,0.055935255,0.738027632,0.239902262,2
886103598bfffff,Kalutara,Millaniya,Thibbotugoda,1263.805283,0,0,0,0,0,0,0.128519033,0.011332205,0.023913043,0.028235573,0.005605536,0.017233349,0.013568813,0.038235294,0.012777242,0.047242921,0.007449857,0.007350625,0.030251183,0.065303576,0.373557146,0.005851493,0.008707681,0.009575177,0.006283894,0,0.06272729,0.57366365,0.180170738,1
886103486dfffff,Colombo,Homagama,Weniwelkola,995.8975129,1,0,0,0,0,1,0.03972676,0.049280218,0.026374139,0.017040015,0.019317056,0.099941894,0.053940926,0.091593476,0.062289012,0.025769431,0.042414058,0.036617197,0.016632017,0.275547746,0.421185563,0.033626662,0.05781679,0.062424334,0.02747999,0.022222222,0.014510815,0.786162281,0.231992146,2
88610359c5fffff,Kalutara,Madurawala,Bellapitiya West,902.8999996,0,0,0,0,0,0,0.091817811,0.057198099,0.040540541,0.033721206,0.028927336,0.10316721,0.077536076,0.072984749,0.053037608,0.046696473,0.020916905,0.031397669,0.026938478,0.119794843,0.340765243,0.029459241,0.032808981,0.03603822,0.039769304,0,0.062619687,0.592147201,0.185975873,1
88611c96b5fffff,Kalutara,Horana,Ihala Millewa North,747.4669974,0,0,0,2,0,2,0.0760115,0.012594323,0.035663925,0.033388744,0.006435986,0.036166744,0.015937971,0.04204793,0.014705882,0.050223547,0.012320917,0.010500893,0.03738624,0.204241752,0.454850654,0.009483454,0.011917641,0.012504293,0.009554963,0.060606061,0.062536043,0.80526493,0.25290983,2
88611c81c1fffff,Gampaha,Dompe,Pepiliyawala,1150.366249,2,0,0,0,0,2,0.125145272,0.050859599,0.015652174,0.010240497,0.016332916,0.029515939,0.050030506,0.029058116,0.042478291,0.039600666,0.049043062,0.051073888,0.023111746,0.05830776,0.579479172,0.046810871,0.074222073,0.074458123,0.020124245,0.057142857,0.055675239,0.840199306,0.273114048,2
88611c151dfffff,Gampaha,Divulapitiya,Kadawala,663.3665832,0,0,0,0,0,0,0.072165879,0.030366264,0.026376812,0.016602017,0.012891114,0.02136954,0.030913158,0.0250501,0.02558085,0.023627288,0.038362953,0.028671257,0.017631642,0.086902451,0.627112028,0.026955075,0.039623351,0.040129731,0.016099396,0,0.055675239,0.802279754,0.26078797,2
88611c8195fffff,Gampaha,Dompe,Mandawala North,1265.179505,0,0,0,0,0,0,0.137635499,0.052666002,0.022898551,0.00806827,0.018585732,0.028335301,0.04881025,0.028056112,0.041774231,0.02562396,0.046736159,0.036892406,0.019537765,0.183369271,0.523158423,0.039933444,0.061324207,0.062375808,0.023274127,0,0.055621288,0.86743732,0.281968,2
8861022405fffff,Kalutara,Agalawatta,Lathpandura East,136.3362415,0,0,0,0,0,0,0.013864321,0.008458874,0.004171563,0.002612206,0.001937716,0.001164415,0.009907387,0.003267974,0.007714561,0.008445107,0.008595989,0.006090518,0.004004368,0,0.392811651,0.006154157,0.011616153,0.01117104,0.002668503,0,0.062346477,0.409344475,0.128562958,1
88611c1729fffff,Gampaha,Divulapitiya,Weragodamulla,829.9152654,0,0,0,0,0,0,0.090284265,0.040145758,0.023014493,0.015205586,0.015018773,0.0270366,0.030913158,0.035671343,0.02769303,0.023294509,0.051093643,0.037200699,0.020490827,0.032432964,0.567746612,0.034498059,0.059167969,0.059520819,0.020036749,0,0.055567711,0.71050059,0.230954359,2
88611c8729fffff,Gampaha,Dompe,Palugama West,503.6117273,0,0,0,0,0,0,0.054786575,0.029899091,0.014173913,0.01090768,0.010325407,0.029988194,0.035794183,0.019338677,0.026519596,0.022628952,0.036910458,0.028774021,0.0281868,0.107006415,0.568549601,0.025291181,0.045716207,0.046068109,0.010149619,0,0.055564714,0.74049221,0.240703395,2
8861034a53fffff,Kalutara,Kalutara,Kuda Gonadoowa,112.4235356,0,0,0,0,0,0,0.011432587,0.084723005,0.052878966,0.041795298,0.051487889,0.033535165,0.087443463,0.050108932,0.119575699,0.060606061,0.078510029,0.064685498,0.062977794,0.667646243,0.463214021,0.044995964,0.086509302,0.087792659,0.057329775,0,0.062306967,1.199622627,0.376765886,2
88611c14cdfffff,Gampaha,Katana,Air Force Camp,397.4042641,0,0,0,0,0,0,0.043232548,0.062476641,0.019710145,0.024980605,0.035481852,0.077449823,0.058368924,0.102304609,0.065477587,0.048585691,0.04690704,0.061864146,0.039552061,0.171514463,0.55855685,0.075873544,0.071314118,0.071306215,0.03972351,0,0.055510013,0.813027372,0.264281576,2
88611c8549fffff,Gampaha,Dompe,Pahala Dompe,658.5482078,0,0,0,0,0,0,0.071641701,0.025569951,0.010753623,0.009464701,0.011827284,0.009917355,0.030709782,0.03006012,0.028162403,0.019633943,0.026657553,0.027129791,0.015010722,0.164616307,0.603780739,0.024070993,0.039168365,0.038028459,0.014524455,0,0.055501771,0.854563202,0.277783157,2
88610359a3fffff,Kalutara,Horana,Werullahena,718.0944513,0,0,0,0,0,0,0.073024544,0.110019066,0.096944771,0.103538352,0.095570934,0.116674429,0.126642257,0.090413943,0.114754098,0.143070045,0.125692455,0.12412055,0.099745177,0.184918215,0.508684275,0.106739306,0.145991097,0.139991516,0.081862787,0,0.062228366,0.848489821,0.266485487,2
88611c9737fffff,Colombo,Padukka,Siyambalawa,697.5100503,0,0,0,0,0,0,0.027823962,0.005001241,0.003115883,0.001689642,0.0010091,0.007553748,0.006081188,0.00966123,0.007296091,0.002806468,0.004164688,0.00324409,0.002143523,0.074586725,0.390805514,0.002583786,0.0070763,0.007415254,0.001907129,0,0.014382013,0.495123329,0.146108159,1
88611c8ad9fffff,Gampaha,Dompe,Pingamuwa,271.1850622,0,0,0,0,0,0,0.029501499,0.003425937,0.002869565,0.001070597,0.002403004,0.003423849,0.007992678,0.002004008,0.004130486,0.004792013,0.004861586,0.006196691,0.002382654,0,0.54159371,0.005058236,0.006290677,0.006075417,0.002896141,0,0.05534666,0.57399135,0.186580851,1
88611c96a7fffff,Kalutara,Horana,Ihala Millewa North,585.581948,0,0,0,0,0,0,0.059549067,0.059400091,0.03760282,0.037995725,0.026435986,0.041686074,0.058152057,0.044662309,0.058582449,0.050670641,0.06408787,0.059750079,0.031670914,0.159980593,0.505070353,0.046004843,0.076418323,0.074722744,0.035551347,0,0.062087138,0.760151361,0.238740996,2
88611c16d1fffff,Gampaha,Katana,Ambalammulla,875.5318884,0,0,0,0,0,0,0.095246776,0.06559113,0.026376812,0.027307991,0.051501877,0.032231405,0.060402685,0.057014028,0.042712978,0.048918469,0.07424812,0.062172439,0.056707172,0.049772298,0.636535995,0.054908486,0.083935036,0.083182971,0.058885292,0,0.055339167,0.840440361,0.273192405,2
88611c89e5fffff,Gampaha,Mirigama,Puhulegama,409.5882387,2,0,0,0,1,3,0.04455801,0.018936091,0.004637681,0.003832428,0.005944931,0.016528926,0.023184869,0.008617234,0.015254635,0.015407654,0.004699248,0.00801562,0.005932809,0.043205182,0.355389505,0.00854132,0.010444897,0.011556997,0.006212267,0.085714286,0.055294208,0.535079251,0.173932136,1
88611c81e5fffff,Gampaha,Dompe,Vihara Kumbura,1169.119709,0,0,0,0,0,0,0.12718541,0.013423446,0.018376812,0.006423584,0.004255319,0.014521842,0.014439699,0.017334669,0.028373621,0.02452579,0.009142174,0.010995787,0.015415773,0.107659548,0.451279764,0.008430394,0.014480426,0.014092228,0.004987313,0,0.055236135,0.691112035,0.224651942,2
88611c8733fffff,Gampaha,Dompe,Morahena,1032.877696,0,0,0,0,0,0,0.112364006,0.006914165,0.022,0.019503491,0.004380476,0.027508855,0.048830588,0.02995992,0.043111946,0.027720466,0.006749829,0.006063097,0.023969502,0,0.589996097,0.006322795,0.008802991,0.008724848,0.027762709,0,0.05523089,0.730122811,0.237332732,2
88611c8295fffff,Colombo,Hanwella,Kalu Aggala,616.0880808,2,0,1,1,1,5,0.024576006,0.017622239,0.006768584,0.004977982,0.005189657,0.013364323,0.021797504,0.015056462,0.027006425,0.009389671,0.016512622,0.017301812,0.006452075,0.069329795,0.449406422,0.014641453,0.025298222,0.025920962,0.009188892,0.111111111,0.014349594,0.663612227,0.195828302,1
8861034acbfffff,Kalutara,Panadura,Maha Wadduwa,68.97712695,0,0,0,0,0,0,0.00701443,0.031375708,0.046415981,0.032082641,0.031065744,0.005193293,0.041718716,0.035620915,0.034860174,0.0455539,0.037144222,0.038359761,0.037531853,0,0,0.031547619,0.03539291,0.035141305,0.031565809,0,0.061822755,0.038580239,0.012116909,1
88611c941bfffff,Kalutara,Horana,Pahala Millewa South,1119.705378,0,0,0,0,0,0,0.113865209,0.035419856,0.023501763,0.021610069,0.016055363,0.029576153,0.038121904,0.027233115,0.038813886,0.028812717,0.036389685,0.033077812,0.018201675,0.160008317,0.479980252,0.026331719,0.039831876,0.039936974,0.022897478,0,0.061820653,0.776751256,0.243954531,2
88610350a3fffff,Kalutara,Beruwala,Mahagammedda,2032.75705,2,0,1,0,0,3,0.206715365,0.102204678,0.102232667,0.059843268,0.077301038,0.013740102,0.152272238,0.064270153,0.107762777,0.117734724,0.107640879,0.106374042,0.078631234,0.206265595,0.487178474,0.084039548,0.123893805,0.121406783,0.116122923,0.090909091,0.061815189,1.107191448,0.347735994,2
88611c8529fffff,Gampaha,Dompe,Pananwala,801.1097379,0,0,0,0,0,0,0.087150589,0.049862963,0.016231884,0.011636928,0.022966208,0.029515939,0.068130974,0.031062124,0.045294532,0.041264559,0.059381408,0.049224129,0.033118894,0,0.579222662,0.048031059,0.060612055,0.063494964,0.027298976,0,0.055017707,0.693672227,0.225484154,2
88611c1427fffff,Gampaha,Katana,Kimbulapitiya North,968.2526674,0,0,0,0,0,0,0.105333621,0.052074249,0.01884058,0.02094647,0.020650814,0.033766234,0.049623754,0.030761523,0.029570523,0.036605657,0.070403281,0.044599733,0.029068382,0.038516941,0.526426142,0.030282862,0.067060988,0.069341982,0.024149094,0,0.054978367,0.694425799,0.225729109,2
88611c8e21fffff,Gampaha,Mahara,Neelamahara North,1324.451236,0,0,0,0,0,0,0.144083512,0.004316681,0.00115942,0.00094647,0.002509387,0.001534829,0.003945495,0.002705411,0.003449894,0.003194676,0.004092618,0.003802281,0.001215154,0.22252145,0.655238945,0.003727121,0.001068228,0.004638787,0.002878642,0,0.054973122,1.02472255,0.333094924,2
88610358a5fffff,Kalutara,Millaniya,Langana,1146.599827,0,0,0,0,0,0,0.116600162,0.033620667,0.018213866,0.022085015,0.016678201,0.044014905,0.034029722,0.027233115,0.041465767,0.026328862,0.037535817,0.03034758,0.023662177,0.145453285,0.46720316,0.023002421,0.038395375,0.039977375,0.015322372,0,0.061670598,0.74457898,0.233850173,2
88611c8da1fffff,Gampaha,Minuwangoda,Balabowa West,844.5310863,1,0,0,0,0,1,0.091874281,0.031767784,0.020202899,0.010147401,0.016458073,0.016646989,0.030506406,0.027154309,0.023938043,0.019966722,0.023325359,0.020758401,0.013104599,0.412010486,0.441431997,0.019412091,0.034025044,0.033369116,0.021786683,0.028571429,0.054970874,0.995674875,0.323652726,2
88611c15adfffff,Gampaha,Katana,Katana West,1214.744173,0,0,1,0,0,1,0.132148774,0.081412732,0.014782609,0.055236618,0.04505632,0.029043684,0.08684157,0.045190381,0.072283502,0.06156406,0.106288448,0.081697667,0.067429116,0.045370362,0.59507054,0.065890183,0.103914858,0.105337688,0.057747834,0.028571429,0.054942025,0.858908939,0.279195776,2
88611cb98dfffff,Gampaha,Wattala,Bopitiya,804.37589,0,0,1,0,0,1,0.087505905,0.0627258,0.035362319,0.030256012,0.039111389,0.037780401,0.076672768,0.034468938,0.062896034,0.048585691,0.064764183,0.057753571,0.039552061,0.103543916,0.608866336,0.053466445,0.072698859,0.069616061,0.047423222,0.028571429,0.054894817,0.875910807,0.28472238,2
88611c8f2bfffff,Gampaha,Attanagalla,Bonegala,666.1471649,2,0,0,0,0,2,0.072468371,0.052946306,0.023768116,0.006051202,0.030663329,0.016528926,0.049013626,0.027054108,0.047641399,0.031613977,0.022641832,0.030932073,0.019061234,0,0.439614119,0.024070993,0.046388795,0.042390882,0.032286289,0.057142857,0.05480827,0.601511636,0.195526557,1
886103535bfffff,Kalutara,Mathugama,Dippita,564.4161703,0,0,0,0,0,0,0.057396674,0.042750879,0.019976498,0.013298504,0.0183391,0.010479739,0.055998277,0.015250545,0.058823529,0.044212618,0.039923591,0.045468865,0.029122679,0.053354588,0.498879289,0.032990315,0.057318176,0.055410783,0.024705173,0,0.061486497,0.634335725,0.199226037,1
88611c8f25fffff,Gampaha,Attanagalla,Meewala,1230.612354,0,0,0,0,0,0,0.133875031,0.082315934,0.037391304,0.011016292,0.040112641,0.053128689,0.058775676,0.023046092,0.050927012,0.039933444,0.057416268,0.05302641,0.03597808,0.236147769,0.493224781,0.057459789,0.092480861,0.090811502,0.037186106,0,0.054791785,0.900433687,0.292693754,2
8861034a6dfffff,Kalutara,Bandaragama,Gungamuwa,987.3411086,0,0,0,1,0,1,0.100404806,0.090684497,0.070505288,0.075991451,0.069757785,0.089659991,0.090674133,0.090413943,0.098842816,0.114754098,0.109551098,0.106689069,0.086275937,0.282728029,0.553107875,0.08303067,0.11985032,0.119629113,0.064646639,0.03030303,0.061435638,1.031190379,0.323866313,2
88611c1531fffff,Gampaha,Divulapitiya,Kongodamulla West,739.5743605,1,1,0,0,0,2,0.080456319,0.019714713,0.017855072,0.008688906,0.007196496,0.017827627,0.023388245,0.010721443,0.018540249,0.023394343,0.015208476,0.011509608,0.023850369,0.153817248,0.469681593,0.010427066,0.018219224,0.017518215,0.009887129,0.057142857,0.054744577,0.770985146,0.250615387,2
88611c1209fffff,Gampaha,Mirigama,Kumbaloluwa Pahala,876.4740412,0,0,0,0,0,0,0.09534927,0.005948673,0.016144928,0.011838635,0.004005006,0.022786305,0.049705105,0.036773547,0.047946491,0.027254576,0.033663705,0.034641866,0.017655468,0.262523598,0.433915129,0.034952856,0.004470733,0.004659343,0.020850468,0,0.05470299,0.812638464,0.264155158,2
88611c1219fffff,Gampaha,Mirigama,Mottunna,1470.358132,0,0,0,0,0,0,0.159956334,0.01625763,0.013536232,0.008130334,0.008260325,0.02325856,0.014643075,0.021442886,0.017366815,0.024492512,0.011534518,0.011920666,0.019370979,0.070189409,0.618078403,0.010094287,0.019643528,0.018134893,0.008137195,0,0.054698869,0.85636134,0.278367657,2
88611c8d3dfffff,Gampaha,Attanagalla,Wataddara South,1103.091143,0,0,0,0,0,0,0.120002339,0.015074125,0.039710145,0.020698216,0.010638298,0.055844156,0.015253203,0.063527054,0.015489322,0.066189684,0.010509228,0.010070907,0.05196569,0.139224651,0.530909496,0.010094287,0.014381516,0.014663225,0.009187155,0,0.054563615,0.799323642,0.25982706,2
